COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00017,C00003,CLI00481,GUA,V00016,SUC00007,2019-09-05,4,50000.00,12500.00,0.65
P00017,C00003,CLI00107,COL,V00046,SUC00019,2016-10-15,34,350000.00,10294.12,59500.00
P00017,C00003,CLI00107,COL,V00046,SUC00019,2020-10-15,34,350000.00,10294.12,59500.00
P00017,C00003,CLI00295,ESP,V00063,SUC00027,2019-08-13,50,510000.00,10200.00,102000.00
P00017,C00003,CLI00295,MEX,V00021,SUC00064,2016-09-16,26,270000.00,10384.62,24300.00
P00017,C00003,CLI00295,MEX,V00021,SUC00064,2020-09-16,26,270000.00,10384.62,24300.00
P00017,C00003,CLI00295,PAR,V00025,SUC00049,2019-10-04,17,180000.00,10588.24,14400.00
P00017,C00003,CLI00295,PER,V00040,SUC00061,2016-09-07,46,470000.00,10217.39,89300.00
P00017,C00003,CLI00295,PER,V00040,SUC00061,2019-03-15,21,230000.00,10952.38,16100.00
P00017,C00003,CLI00295,PER,V00040,SUC00061,2020-09-07,46,470000.00,10217.39,89300.00
P00017,C00003,CLI00307,COL,V00031,SUC00054,2018-12-17,27,280000.00,10370.37,42000.00
P00017,C00003,CLI00307,HON,V00020,SUC00032,2018-10-28,20,210000.00,10500.00,18900.00
P00017,C00003,CLI00572,GUA,V00011,SUC00028,2017-04-28,42,690000.00,16428.57,110400.00
P00017,C00003,CLI00572,GUA,V00015,SUC00004,2017-05-21,50,530000.00,10600.00,42400.00
P00017,C00003,CLI00572,HON,V00006,SUC00030,2016-05-20,34,360000.00,10588.24,68400.00
P00017,C00003,CLI00572,HON,V00006,SUC00030,2020-05-20,34,360000.00,10588.24,68400.00
P00017,C00003,CLI00071,PER,V00038,SUC00035,2017-10-02,23,240000.00,10434.78,14400.00
P00017,C00003,CLI00363,CRI,V00001,SUC00031,2019-03-14,18,240000.00,13333.33,33600.00
P00017,C00003,CLI00613,ESP,V00061,SUC00014,2019-10-28,38,430000.00,11315.79,51600.00
P00017,C00003,CLI00791,COL,V00051,SUC00001,2018-09-19,12,130000.00,10833.33,0.78
P00017,C00003,CLI00791,COL,V00051,SUC00001,2021-09-19,12,130000.00,10833.33,0.78
P00017,C00003,CLI00791,GUA,V00056,SUC00017,2016-09-12,40,420000.00,10500.00,84000.00
P00017,C00003,CLI00791,GUA,V00056,SUC00017,2020-09-12,40,420000.00,10500.00,84000.00
P00017,C00003,CLI00168,ARG,V00042,SUC00043,2018-06-25,20,210000.00,10500.00,39900.00
P00017,C00003,CLI00168,ARG,V00042,SUC00043,2021-06-25,20,210000.00,10500.00,39900.00
P00017,C00003,CLI00168,ESP,V00061,SUC00014,2018-12-04,34,400000.00,11764.71,60000.00
P00017,C00003,CLI00168,MEX,V00014,SUC00048,2018-04-17,47,660000.00,14042.55,92400.00
P00017,C00003,CLI00168,MEX,V00014,SUC00048,2021-04-17,47,660000.00,14042.55,92400.00
P00017,C00003,CLI00168,PAR,V00044,SUC00042,2018-06-25,47,760000.00,16170.21,114000.00
P00017,C00003,CLI00168,PAR,V00044,SUC00042,2021-06-25,47,760000.00,16170.21,114000.00
P00017,C00003,CLI00168,DOM,V00054,SUC00040,2019-07-07,30,310000.00,10333.33,24800.00
P00017,C00003,CLI00546,CHI,V00008,SUC00033,2017-09-24,45,460000.00,10222.22,64400.00
P00017,C00003,CLI00546,MEX,V00014,SUC00048,2016-04-12,34,360000.00,10588.24,32400.00
P00017,C00003,CLI00546,MEX,V00014,SUC00048,2020-04-12,34,360000.00,10588.24,32400.00
P00017,C00003,CLI00137,URU,V00065,SUC00039,2017-01-13,50,1300000.00,26000.00,143000.00
P00017,C00003,CLI00137,URU,V00049,SUC00063,2017-10-13,1,50000.00,50000.00,0.95
P00017,C00003,CLI00308,ESP,V00045,SUC00008,2016-09-06,7,90000.00,12857.14,0.99
P00017,C00003,CLI00308,ESP,V00045,SUC00008,2020-09-06,7,90000.00,12857.14,0.99
P00017,C00003,CLI00039,GUA,V00005,SUC00013,2016-01-02,3,40000.00,13333.33,0.24
P00017,C00003,CLI00039,GUA,V00005,SUC00013,2019-11-02,3,40000.00,13333.33,0.24
P00017,C00003,CLI00039,PER,V00009,SUC00055,2017-04-01,34,420000.00,12352.94,50400.00
P00017,C00003,CLI00219,PAR,V00044,SUC00042,2017-05-23,19,260000.00,13684.21,39000.00
P00017,C00003,CLI00367,MEX,V00048,SUC00053,2018-01-24,18,190000.00,10555.56,26600.00
P00017,C00003,CLI00367,MEX,V00048,SUC00053,2021-01-24,18,190000.00,10555.56,26600.00
P00017,C00003,CLI00526,ECU,V00007,SUC00002,2019-06-03,22,230000.00,10454.55,32200.00
P00017,C00003,CLI00526,PAR,V00025,SUC00049,2018-09-07,46,470000.00,10217.39,79900.00
P00017,C00003,CLI00526,PAR,V00025,SUC00049,2021-09-07,46,470000.00,10217.39,79900.00
P00017,C00003,CLI00614,PAR,V00025,SUC00049,2018-03-08,40,420000.00,10500.00,71400.00
P00017,C00003,CLI00614,PAR,V00025,SUC00049,2021-03-08,40,420000.00,10500.00,71400.00
P00017,C00003,CLI00510,ECU,V00050,SUC00023,2018-08-17,10,110000.00,11000.00,11000.00
P00017,C00003,CLI00510,ECU,V00050,SUC00023,2021-08-17,10,110000.00,11000.00,11000.00
P00017,C00003,CLI00271,ARG,V00058,SUC00024,2016-03-05,44,480000.00,10909.09,72000.00
P00017,C00003,CLI00271,ARG,V00058,SUC00024,2020-01-04,44,480000.00,10909.09,72000.00
P00017,C00003,CLI00271,ARG,V00058,SUC00024,2020-03-05,44,480000.00,10909.09,72000.00
P00017,C00003,CLI00271,CHI,V00062,SUC00020,2018-03-08,12,130000.00,10833.33,13000.00
P00017,C00003,CLI00271,CHI,V00062,SUC00020,2021-03-08,12,130000.00,10833.33,13000.00
P00017,C00003,CLI00271,CHI,V00008,SUC00033,2018-12-03,7,80000.00,11428.57,0.88
P00017,C00003,CLI00271,ECU,V00064,SUC00060,2019-05-27,36,370000.00,10277.78,18500.00
P00017,C00003,CLI00271,ECU,V00007,SUC00002,2018-12-17,26,280000.00,10769.23,44800.00
P00017,C00003,CLI00271,DOM,V00004,SUC00041,2016-11-18,37,460000.00,12432.43,32200.00
P00017,C00003,CLI00374,ARG,V00042,SUC00043,2016-08-06,45,460000.00,10222.22,59800.00
P00017,C00003,CLI00374,ARG,V00042,SUC00043,2020-08-06,45,460000.00,10222.22,59800.00
P00017,C00003,CLI00374,ECU,V00064,SUC00060,2016-05-15,45,630000.00,14000.00,81900.00
P00017,C00003,CLI00374,ECU,V00064,SUC00060,2020-05-15,45,630000.00,14000.00,81900.00
P00017,C00003,CLI00374,HON,V00057,SUC00015,2017-08-04,41,420000.00,10243.90,58800.00
P00017,C00003,CLI00374,PAR,V00044,SUC00042,2016-05-15,50,680000.00,13600.00,88400.00
P00017,C00003,CLI00374,PAR,V00044,SUC00042,2020-05-15,50,680000.00,13600.00,88400.00
P00017,C00003,CLI00374,DOM,V00028,SUC00044,2018-11-30,40,570000.00,14250.00,34200.00
P00017,C00003,CLI00374,DOM,V00028,SUC00044,2020-11-30,40,570000.00,14250.00,34200.00
P00017,C00003,CLI00041,ARG,V00058,SUC00024,2018-11-08,33,350000.00,10606.06,56000.00
P00017,C00003,CLI00041,ARG,V00058,SUC00024,2020-11-08,33,350000.00,10606.06,56000.00
P00017,C00003,CLI00041,CRI,V00003,SUC00026,2018-09-15,36,370000.00,10277.78,48100.00
P00017,C00003,CLI00041,CRI,V00003,SUC00026,2021-09-15,36,370000.00,10277.78,48100.00
P00017,C00003,CLI00041,MEX,V00048,SUC00053,2019-05-21,7,180000.00,25714.29,30600.00
P00017,C00003,CLI00580,ESP,V00045,SUC00008,2019-02-13,1,180000.00,180000.00,21600.00
P00017,C00003,CLI00580,GUA,V00015,SUC00004,2019-07-17,11,170000.00,15454.55,10200.00
P00017,C00003,CLI00580,GUA,V00005,SUC00013,2019-07-17,47,550000.00,11702.13,60500.00
P00017,C00003,CLI00580,PAR,V00002,SUC00047,2019-02-13,32,360000.00,11250.00,61200.00
P00017,C00003,CLI00549,PER,V00037,SUC00010,2017-06-21,8,90000.00,11250.00,13500.00
P00017,C00003,CLI00549,PER,V00037,SUC00010,2020-06-21,8,90000.00,11250.00,13500.00
P00017,C00003,CLI00668,GUA,V00016,SUC00007,2018-03-20,50,530000.00,10600.00,47700.00
P00017,C00003,CLI00668,GUA,V00016,SUC00007,2021-03-20,50,530000.00,10600.00,47700.00
P00017,C00003,CLI00547,ECU,V00050,SUC00023,2016-05-25,12,130000.00,10833.33,19500.00
P00017,C00003,CLI00547,ECU,V00050,SUC00023,2020-05-25,12,130000.00,10833.33,19500.00
P00017,C00003,CLI00547,ECU,V00064,SUC00060,2019-02-05,46,510000.00,11086.96,76500.00
P00017,C00003,CLI00413,ESP,V00012,SUC00050,2018-09-10,5,60000.00,12000.00,0.90
P00017,C00003,CLI00413,ESP,V00012,SUC00050,2021-09-10,5,60000.00,12000.00,0.90
P00017,C00003,CLI00179,PAR,V00044,SUC00042,2016-11-30,21,250000.00,11904.76,35000.00
P00017,C00003,CLI00179,DOM,V00028,SUC00044,2019-01-08,23,250000.00,10869.57,25000.00
P00017,C00003,CLI00179,URU,V00049,SUC00063,2019-01-08,36,380000.00,10555.56,64600.00
P00017,C00003,CLI00070,CHI,V00008,SUC00033,2016-08-18,50,580000.00,11600.00,69600.00
P00017,C00003,CLI00070,CHI,V00008,SUC00033,2020-08-18,50,580000.00,11600.00,69600.00
P00017,C00003,CLI00070,PER,V00037,SUC00010,2016-07-22,9,110000.00,12222.22,11000.00
P00017,C00003,CLI00065,PAR,V00025,SUC00049,2018-05-08,19,220000.00,11578.95,19800.00
P00017,C00003,CLI00065,PAR,V00025,SUC00049,2021-05-08,19,220000.00,11578.95,19800.00
P00017,C00003,CLI00795,ECU,V00036,SUC00029,2017-05-19,48,500000.00,10416.67,85000.00
P00017,C00003,CLI00053,PAR,V00044,SUC00042,2018-03-13,20,210000.00,10500.00,27300.00
P00017,C00003,CLI00053,PAR,V00044,SUC00042,2021-03-13,20,210000.00,10500.00,27300.00
P00017,C00003,CLI00053,DOM,V00054,SUC00040,2016-04-24,13,140000.00,10769.23,25200.00
P00017,C00003,CLI00053,DOM,V00054,SUC00040,2020-04-24,13,140000.00,10769.23,25200.00
P00017,C00003,CLI00301,COL,V00018,SUC00038,2018-10-09,1,20000.00,20000.00,0.32
P00017,C00003,CLI00301,CRI,V00001,SUC00031,2018-10-09,42,560000.00,13333.33,72800.00
P00017,C00003,CLI00534,MEX,V00047,SUC00056,2017-12-04,5,60000.00,12000.00,0.84
P00017,C00003,CLI00534,MEX,V00047,SUC00056,2020-12-04,5,60000.00,12000.00,0.84
P00017,C00003,CLI00719,GUA,V00016,SUC00007,2016-05-20,25,320000.00,12800.00,51200.00
P00017,C00003,CLI00719,GUA,V00016,SUC00007,2020-05-20,25,320000.00,12800.00,51200.00
P00017,C00003,CLI00719,DOM,V00059,SUC00011,2018-06-11,22,230000.00,10454.55,18400.00
P00017,C00003,CLI00719,DOM,V00059,SUC00011,2021-06-11,22,230000.00,10454.55,18400.00
P00017,C00003,CLI00326,HON,V00006,SUC00030,2016-09-15,31,330000.00,10645.16,62700.00
P00017,C00003,CLI00326,HON,V00006,SUC00030,2020-09-15,31,330000.00,10645.16,62700.00
P00017,C00003,CLI00359,ESP,V00063,SUC00027,2019-07-12,45,480000.00,10666.67,96000.00
P00017,C00003,CLI00359,HON,V00020,SUC00032,2017-01-22,12,150000.00,12500.00,13500.00
P00017,C00003,CLI00598,CHI,V00052,SUC00003,2017-05-09,19,200000.00,10526.32,18000.00
P00017,C00003,CLI00598,COL,V00039,SUC00012,2016-02-10,22,230000.00,10454.55,23000.00
P00017,C00003,CLI00598,COL,V00039,SUC00012,2019-12-11,22,230000.00,10454.55,23000.00
P00017,C00003,CLI00598,COL,V00039,SUC00012,2020-02-10,22,230000.00,10454.55,23000.00
P00017,C00003,CLI00598,ECU,V00007,SUC00002,2016-02-16,37,400000.00,10810.81,20000.00
P00017,C00003,CLI00598,ECU,V00007,SUC00002,2019-12-17,37,400000.00,10810.81,20000.00
P00017,C00003,CLI00598,ECU,V00007,SUC00002,2020-02-16,37,400000.00,10810.81,20000.00
P00017,C00003,CLI00598,ESP,V00026,SUC00046,2017-02-20,36,430000.00,11944.44,30100.00
P00017,C00003,CLI00598,PER,V00009,SUC00055,2018-03-16,4,50000.00,12500.00,0.25
P00017,C00003,CLI00598,PER,V00009,SUC00055,2021-03-16,4,50000.00,12500.00,0.25
P00017,C00003,CLI00598,PER,V00040,SUC00061,2018-04-12,40,410000.00,10250.00,36900.00
P00017,C00003,CLI00598,PER,V00040,SUC00061,2021-04-12,40,410000.00,10250.00,36900.00
P00017,C00003,CLI00503,ECU,V00036,SUC00029,2016-07-02,50,520000.00,10400.00,83200.00
P00017,C00003,CLI00503,ESP,V00061,SUC00014,2017-11-10,25,280000.00,11200.00,39200.00
P00017,C00003,CLI00646,COL,V00039,SUC00012,2017-01-22,1,20000.00,20000.00,0.22
P00017,C00003,CLI00646,CRI,V00060,SUC00022,2019-09-11,34,350000.00,10294.12,63000.00
P00017,C00003,CLI00646,ECU,V00029,SUC00025,2017-03-08,50,620000.00,12400.00,31000.00
P00017,C00003,CLI00646,ECU,V00029,SUC00025,2018-05-25,48,500000.00,10416.67,100000.00
P00017,C00003,CLI00646,ECU,V00029,SUC00025,2021-05-25,48,500000.00,10416.67,100000.00
P00017,C00003,CLI00753,ESP,V00045,SUC00008,2016-07-04,39,480000.00,12307.69,62400.00
P00017,C00003,CLI00740,HON,V00020,SUC00032,2017-01-08,19,200000.00,10526.32,22000.00
P00017,C00003,CLI00550,COL,V00051,SUC00001,2019-07-10,41,440000.00,10731.71,70400.00
P00017,C00003,CLI00550,GUA,V00016,SUC00007,2018-03-05,49,1920000.00,39183.67,249600.00
P00017,C00003,CLI00550,GUA,V00016,SUC00007,2021-03-05,49,1920000.00,39183.67,249600.00
P00017,C00003,CLI00786,CHI,V00052,SUC00003,2018-08-17,11,120000.00,10909.09,0.60
P00017,C00003,CLI00786,CHI,V00052,SUC00003,2021-08-17,11,120000.00,10909.09,0.60
P00017,C00003,CLI00786,CRI,V00001,SUC00031,2016-04-11,44,570000.00,12954.55,57000.00
P00017,C00003,CLI00786,CRI,V00001,SUC00031,2020-04-11,44,570000.00,12954.55,57000.00
P00017,C00003,CLI00590,CHI,V00008,SUC00033,2016-08-25,47,720000.00,15319.15,50400.00
P00017,C00003,CLI00590,CHI,V00008,SUC00033,2020-08-25,47,720000.00,15319.15,50400.00
P00017,C00003,CLI00590,CRI,V00022,SUC00037,2017-06-08,17,370000.00,21764.71,22200.00
P00017,C00003,CLI00590,CRI,V00022,SUC00037,2020-06-08,17,370000.00,21764.71,22200.00
P00017,C00003,CLI00590,CRI,V00060,SUC00022,2017-06-08,24,250000.00,10416.67,17500.00
P00017,C00003,CLI00590,CRI,V00060,SUC00022,2020-06-08,24,250000.00,10416.67,17500.00
P00017,C00003,CLI00590,ECU,V00029,SUC00025,2016-12-28,6,70000.00,11666.67,11900.00
P00017,C00003,CLI00590,ESP,V00061,SUC00014,2018-09-03,7,80000.00,11428.57,12800.00
P00017,C00003,CLI00590,ESP,V00061,SUC00014,2021-09-03,7,80000.00,11428.57,12800.00
P00017,C00003,CLI00590,PER,V00040,SUC00061,2017-06-08,18,190000.00,10555.56,38000.00
P00017,C00003,CLI00590,PER,V00040,SUC00061,2020-06-08,18,190000.00,10555.56,38000.00
P00017,C00003,CLI00590,URU,V00010,SUC00034,2016-11-01,25,260000.00,10400.00,36400.00
P00017,C00003,CLI00166,MEX,V00014,SUC00048,2017-01-06,25,260000.00,10400.00,18200.00
P00017,C00003,CLI00189,CHI,V00052,SUC00003,2019-06-29,46,1200000.00,26086.96,240000.00
P00017,C00003,CLI00189,MEX,V00021,SUC00064,2016-07-15,40,410000.00,10250.00,77900.00
P00017,C00003,CLI00189,MEX,V00048,SUC00053,2017-10-24,7,180000.00,25714.29,34200.00
P00017,C00003,CLI00764,ESP,V00026,SUC00046,2018-12-07,45,480000.00,10666.67,67200.00
P00017,C00003,CLI00079,CRI,V00022,SUC00037,2019-01-27,21,870000.00,41428.57,139200.00
P00017,C00003,CLI00079,ECU,V00064,SUC00060,2016-02-16,28,300000.00,10714.29,30000.00
P00017,C00003,CLI00079,ECU,V00064,SUC00060,2019-12-17,28,300000.00,10714.29,30000.00
P00017,C00003,CLI00079,ECU,V00064,SUC00060,2020-02-16,28,300000.00,10714.29,30000.00
P00017,C00003,CLI00745,CHI,V00023,SUC00059,2016-10-09,10,210000.00,21000.00,37800.00
P00017,C00003,CLI00745,CHI,V00023,SUC00059,2020-10-09,10,210000.00,21000.00,37800.00
P00017,C00003,CLI00261,PAR,V00043,SUC00009,2018-02-14,27,300000.00,11111.11,30000.00
P00017,C00003,CLI00261,PAR,V00043,SUC00009,2021-02-14,27,300000.00,11111.11,30000.00
P00017,C00003,CLI00063,CHI,V00052,SUC00003,2019-04-17,42,430000.00,10238.10,30100.00
P00017,C00003,CLI00063,PAR,V00044,SUC00042,2016-09-16,50,2510000.00,50200.00,276100.00
P00017,C00003,CLI00063,PAR,V00044,SUC00042,2020-09-16,50,2510000.00,50200.00,276100.00
P00017,C00003,CLI00642,CHI,V00030,SUC00051,2016-04-05,26,310000.00,11923.08,55800.00
P00017,C00003,CLI00642,CHI,V00030,SUC00051,2020-04-05,26,310000.00,11923.08,55800.00
P00017,C00003,CLI00642,CRI,V00060,SUC00022,2017-11-30,24,290000.00,12083.33,34800.00
P00017,C00003,CLI00642,PAR,V00002,SUC00047,2019-05-24,6,160000.00,26666.67,11200.00
P00017,C00003,CLI00479,ECU,V00029,SUC00025,2016-10-09,47,480000.00,10212.77,67200.00
P00017,C00003,CLI00479,ECU,V00029,SUC00025,2020-10-09,47,480000.00,10212.77,67200.00
P00017,C00003,CLI00479,GUA,V00056,SUC00017,2019-05-12,24,290000.00,12083.33,40600.00
P00017,C00003,CLI00479,HON,V00024,SUC00021,2018-04-02,28,290000.00,10357.14,14500.00
P00017,C00003,CLI00479,HON,V00024,SUC00021,2021-04-02,28,290000.00,10357.14,14500.00
P00017,C00003,CLI00586,CRI,V00001,SUC00031,2016-09-24,45,480000.00,10666.67,48000.00
P00017,C00003,CLI00586,CRI,V00001,SUC00031,2020-09-24,45,480000.00,10666.67,48000.00
P00017,C00003,CLI00586,GUA,V00011,SUC00028,2016-05-21,44,450000.00,10227.27,81000.00
P00017,C00003,CLI00586,GUA,V00011,SUC00028,2020-05-21,44,450000.00,10227.27,81000.00
P00017,C00003,CLI00115,COL,V00039,SUC00012,2017-07-30,47,480000.00,10212.77,76800.00
P00017,C00003,CLI00115,COL,V00039,SUC00012,2020-07-30,47,480000.00,10212.77,76800.00
P00017,C00003,CLI00515,ECU,V00050,SUC00023,2019-04-13,22,230000.00,10454.55,27600.00
P00017,C00003,CLI00515,MEX,V00019,SUC00005,2018-09-11,4,50000.00,12500.00,0.95
P00017,C00003,CLI00515,MEX,V00019,SUC00005,2021-09-11,4,50000.00,12500.00,0.95
P00017,C00003,CLI00229,PER,V00040,SUC00061,2019-01-12,3,40000.00,13333.33,0.64
P00017,C00003,CLI00361,DOM,V00059,SUC00011,2016-03-01,8,110000.00,13750.00,20900.00
P00017,C00003,CLI00361,DOM,V00059,SUC00011,2019-12-31,8,110000.00,13750.00,20900.00
P00017,C00003,CLI00361,DOM,V00059,SUC00011,2020-03-01,8,110000.00,13750.00,20900.00
P00017,C00003,CLI00667,COL,V00051,SUC00001,2017-09-06,20,210000.00,10500.00,14700.00
P00017,C00003,CLI00578,ECU,V00064,SUC00060,2017-06-30,33,400000.00,12121.21,60000.00
P00017,C00003,CLI00578,ECU,V00064,SUC00060,2020-06-30,33,400000.00,12121.21,60000.00
P00017,C00003,CLI00578,GUA,V00011,SUC00028,2019-08-22,30,310000.00,10333.33,31000.00
P00017,C00003,CLI00403,URU,V00065,SUC00039,2018-01-09,50,580000.00,11600.00,104400.00
P00017,C00003,CLI00403,URU,V00065,SUC00039,2021-01-09,50,580000.00,11600.00,104400.00
P00017,C00003,CLI00691,PAR,V00033,SUC00018,2016-02-17,44,460000.00,10454.55,92000.00
P00017,C00003,CLI00691,PAR,V00033,SUC00018,2019-12-18,44,460000.00,10454.55,92000.00
P00017,C00003,CLI00691,PAR,V00033,SUC00018,2020-02-17,44,460000.00,10454.55,92000.00
P00017,C00003,CLI00049,CHI,V00062,SUC00020,2018-07-29,13,180000.00,13846.15,16200.00
P00017,C00003,CLI00049,CHI,V00062,SUC00020,2021-07-29,13,180000.00,13846.15,16200.00
P00017,C00003,CLI00288,DOM,V00035,SUC00016,2019-04-15,19,200000.00,10526.32,30000.00
P00017,C00003,CLI00273,URU,V00065,SUC00039,2019-06-26,8,90000.00,11250.00,0.45
P00017,C00003,CLI00365,ECU,V00036,SUC00029,2016-03-30,45,470000.00,10444.44,65800.00
P00017,C00003,CLI00365,ECU,V00036,SUC00029,2020-01-29,45,470000.00,10444.44,65800.00
P00017,C00003,CLI00365,ECU,V00036,SUC00029,2020-03-30,45,470000.00,10444.44,65800.00
P00017,C00003,CLI00365,ESP,V00063,SUC00027,2017-03-21,18,190000.00,10555.56,19000.00
P00017,C00003,CLI00365,HON,V00024,SUC00021,2017-08-06,24,270000.00,11250.00,32400.00
P00017,C00003,CLI00365,HON,V00057,SUC00015,2016-03-30,35,360000.00,10285.71,39600.00
P00017,C00003,CLI00365,HON,V00057,SUC00015,2020-01-29,35,360000.00,10285.71,39600.00
P00017,C00003,CLI00365,HON,V00057,SUC00015,2020-03-30,35,360000.00,10285.71,39600.00
P00017,C00003,CLI00365,PER,V00009,SUC00055,2017-09-13,21,220000.00,10476.19,11000.00
P00017,C00003,CLI00249,ESP,V00061,SUC00014,2017-07-16,49,510000.00,10408.16,35700.00
P00017,C00003,CLI00249,ESP,V00061,SUC00014,2020-07-16,49,510000.00,10408.16,35700.00
P00017,C00003,CLI00249,ESP,V00063,SUC00027,2017-05-12,36,500000.00,13888.89,70000.00
P00017,C00003,CLI00694,PER,V00009,SUC00055,2016-08-10,16,190000.00,11875.00,13300.00
P00017,C00003,CLI00694,PER,V00009,SUC00055,2020-08-10,16,190000.00,11875.00,13300.00
P00017,C00003,CLI00641,ESP,V00012,SUC00050,2017-08-04,20,210000.00,10500.00,37800.00
P00017,C00003,CLI00453,COL,V00018,SUC00038,2017-07-13,50,520000.00,10400.00,104000.00
P00017,C00003,CLI00453,COL,V00018,SUC00038,2020-07-13,50,520000.00,10400.00,104000.00
P00017,C00003,CLI00495,PAR,V00043,SUC00009,2017-03-30,29,320000.00,11034.48,57600.00
P00017,C00003,CLI00783,MEX,V00048,SUC00053,2017-06-13,20,210000.00,10500.00,21000.00
P00017,C00003,CLI00783,MEX,V00048,SUC00053,2020-06-13,20,210000.00,10500.00,21000.00
P00017,C00003,CLI00174,ECU,V00064,SUC00060,2016-02-04,9,100000.00,11111.11,0.90
P00017,C00003,CLI00174,ECU,V00064,SUC00060,2019-12-05,9,100000.00,11111.11,0.90
P00017,C00003,CLI00174,ECU,V00064,SUC00060,2020-02-04,9,100000.00,11111.11,0.90
P00017,C00003,CLI00174,GUA,V00056,SUC00017,2018-09-13,23,240000.00,10434.78,12000.00
P00017,C00003,CLI00174,GUA,V00056,SUC00017,2021-09-13,23,240000.00,10434.78,12000.00
P00017,C00003,CLI00202,CRI,V00022,SUC00037,2016-01-07,30,360000.00,12000.00,18000.00
P00017,C00003,CLI00202,CRI,V00022,SUC00037,2019-11-07,30,360000.00,12000.00,18000.00
P00017,C00003,CLI00202,ESP,V00026,SUC00046,2017-04-09,8,90000.00,11250.00,18000.00
P00017,C00003,CLI00202,ESP,V00026,SUC00046,2019-04-05,43,440000.00,10232.56,52800.00
P00017,C00003,CLI00202,HON,V00006,SUC00030,2016-03-23,25,260000.00,10400.00,18200.00
P00017,C00003,CLI00202,HON,V00006,SUC00030,2020-01-22,25,260000.00,10400.00,18200.00
P00017,C00003,CLI00202,HON,V00006,SUC00030,2020-03-23,25,260000.00,10400.00,18200.00
P00017,C00003,CLI00239,ECU,V00064,SUC00060,2018-07-04,18,190000.00,10555.56,22800.00
P00017,C00003,CLI00239,ECU,V00064,SUC00060,2021-07-04,18,190000.00,10555.56,22800.00
P00017,C00003,CLI00239,HON,V00006,SUC00030,2017-03-21,15,160000.00,10666.67,27200.00
P00017,C00003,CLI00504,ESP,V00026,SUC00046,2019-09-22,48,500000.00,10416.67,25000.00
P00017,C00003,CLI00551,PAR,V00043,SUC00009,2016-06-11,23,250000.00,10869.57,35000.00
P00017,C00003,CLI00596,ARG,V00017,SUC00045,2016-01-15,48,520000.00,10833.33,46800.00
P00017,C00003,CLI00596,ARG,V00017,SUC00045,2019-11-15,48,520000.00,10833.33,46800.00
P00017,C00003,CLI00596,DOM,V00035,SUC00016,2017-10-09,15,160000.00,10666.67,24000.00
P00017,C00003,CLI00624,ARG,V00032,SUC00057,2019-07-09,2,30000.00,15000.00,0.27
P00017,C00003,CLI00624,CRI,V00022,SUC00037,2016-06-07,18,2550000.00,141666.67,229500.00
P00017,C00003,CLI00624,DOM,V00035,SUC00016,2018-11-25,49,2420000.00,49387.76,314600.00
P00017,C00003,CLI00624,DOM,V00035,SUC00016,2020-11-25,49,2420000.00,49387.76,314600.00
P00017,C00003,CLI00460,CRI,V00022,SUC00037,2018-01-09,40,410000.00,10250.00,65600.00
P00017,C00003,CLI00460,CRI,V00022,SUC00037,2021-01-09,40,410000.00,10250.00,65600.00
P00017,C00003,CLI00460,PAR,V00033,SUC00018,2019-02-14,5,60000.00,12000.00,12000.00
P00017,C00003,CLI00460,URU,V00041,SUC00058,2019-09-30,39,470000.00,12051.28,61100.00
P00017,C00003,CLI00011,ESP,V00063,SUC00027,2016-05-06,37,520000.00,14054.05,104000.00
P00017,C00003,CLI00011,ESP,V00063,SUC00027,2020-05-06,37,520000.00,14054.05,104000.00
P00017,C00003,CLI00011,PER,V00013,SUC00036,2018-01-11,6,70000.00,11666.67,0.98
P00017,C00003,CLI00011,PER,V00013,SUC00036,2021-01-11,6,70000.00,11666.67,0.98
P00017,C00003,CLI00459,CHI,V00030,SUC00051,2019-03-24,6,70000.00,11666.67,0.63
P00017,C00003,CLI00459,ESP,V00012,SUC00050,2019-03-24,8,90000.00,11250.00,15300.00
P00017,C00003,CLI00459,GUA,V00005,SUC00013,2019-03-24,31,1550000.00,50000.00,201500.00
P00017,C00003,CLI00347,URU,V00027,SUC00065,2016-06-20,40,430000.00,10750.00,60200.00
P00017,C00003,CLI00075,CHI,V00030,SUC00051,2018-03-18,6,70000.00,11666.67,0.98
